venta_id,producto_id,cantidad_producto,subtotal
VTA_62778603,PROD_019181,9,734.22
VTA_62778603,PROD_121920,19,1060.01
VTA_61104653,PROD_936987,19,2253.97
VTA_61104653,PROD_811663,11,1253.12
VTA_61104653,PROD_974963,4,98.48
VTA_61104653,PROD_334572,20,1720.6
VTA_61104653,PROD_568388,18,582.66
VTA_61104653,PROD_756267,1,97.32
VTA_61104653,PROD_106607,19,2295.39
VTA_61104653,PROD_617200,11,392.26
VTA_57038838,PROD_676370,8,665.52
VTA_57038838,PROD_086452,1,63.67
VTA_57038838,PROD_146410,17,1062.84
VTA_40281494,PROD_559077,5,368.1
VTA_40281494,PROD_662156,19,1519.24
VTA_40281494,PROD_243346,20,2665.8
VTA_40281494,PROD_002991,14,1367.24
VTA_40281494,PROD_116826,16,860.96
VTA_40281494,PROD_484333,6,42.0
VTA_40281494,PROD_163196,6,334.32
VTA_29318492,PROD_794491,8,794.16
VTA_29318492,PROD_562809,11,129.58
VTA_89082297,PROD_100002,7,967.68
VTA_89082297,PROD_063514,19,1556.86
VTA_89082297,PROD_002945,20,2479.8
VTA_89082297,PROD_958980,6,838.44
VTA_57356926,PROD_585843,1,42.98
VTA_57356926,PROD_511773,12,613.32
VTA_57356926,PROD_791437,10,719.7
VTA_57356926,PROD_814403,2,160.56
VTA_57356926,PROD_504057,13,1259.31
VTA_57356926,PROD_560799,19,1138.86
VTA_40538114,PROD_161818,3,330.39
VTA_40538114,PROD_789516,16,626.4
VTA_40538114,PROD_291585,16,1123.68
VTA_40538114,PROD_362066,4,463.64
VTA_37441421,PROD_463592,16,585.44
VTA_37441421,PROD_789516,7,274.05
VTA_37441421,PROD_721880,20,1617.2
VTA_37441421,PROD_425357,20,205.2
VTA_37441421,PROD_111265,12,804.48
VTA_37441421,PROD_294668,12,821.04
VTA_10765459,PROD_193204,16,324.0
VTA_10765459,PROD_697692,2,40.64
VTA_10765459,PROD_694877,20,1176.0
VTA_10765459,PROD_319923,13,435.63
VTA_10765459,PROD_299859,9,40.59
VTA_10765459,PROD_365970,5,662.75
VTA_14534910,PROD_075952,5,431.7
VTA_14534910,PROD_348935,12,1018.92
VTA_14534910,PROD_012919,12,87.72
VTA_14534910,PROD_415186,19,201.21
VTA_14534910,PROD_024790,5,178.65
VTA_84916426,PROD_611015,19,2177.59
VTA_84916426,PROD_421841,4,136.4
VTA_84916426,PROD_172332,14,97.44
VTA_84916426,PROD_256651,14,594.3
VTA_84916426,PROD_072433,2,61.68
VTA_84916426,PROD_582806,9,467.46
VTA_84916426,PROD_429960,1,31.59
VTA_88805524,PROD_350866,3,250.5
VTA_96527947,PROD_819335,9,867.15
VTA_62091182,PROD_218324,17,869.38
VTA_62091182,PROD_669624,19,1646.16
VTA_62091182,PROD_823363,7,466.83
VTA_34263718,PROD_940791,8,229.44
VTA_34263718,PROD_593510,17,1166.71
VTA_34263718,PROD_348935,12,1018.92
VTA_34263718,PROD_507982,12,219.12
VTA_34263718,PROD_329768,12,1605.72
VTA_34263718,PROD_272431,18,2605.86
VTA_34263718,PROD_484692,17,1975.57
VTA_34263718,PROD_446017,11,722.15
VTA_95785709,PROD_683023,8,1177.76
VTA_95785709,PROD_560799,2,119.88
VTA_95785709,PROD_745657,18,1688.94
VTA_95785709,PROD_111703,7,68.6
VTA_95785709,PROD_634705,5,594.65
VTA_79818489,PROD_395590,7,994.91
VTA_79818489,PROD_975271,4,183.8
VTA_79818489,PROD_594718,5,222.7
VTA_79818489,PROD_993474,14,1467.76
VTA_79818489,PROD_974797,11,952.6
VTA_79818489,PROD_636601,5,554.35
VTA_79818489,PROD_098774,17,68.0
VTA_09928856,PROD_285527,2,264.44
VTA_09928856,PROD_412006,9,1339.83
VTA_78880943,PROD_674085,9,615.96
VTA_78880943,PROD_618728,14,1642.62
VTA_78880943,PROD_174268,19,2467.15
VTA_78880943,PROD_975271,12,551.4
VTA_78880943,PROD_431677,9,574.29
VTA_78880943,PROD_303395,19,2697.81
VTA_64395803,PROD_420363,14,1923.32
VTA_64395803,PROD_890936,20,2735.8
VTA_64395803,PROD_610348,5,608.55
VTA_64395803,PROD_174268,12,1558.2
VTA_64395803,PROD_783467,6,76.86
VTA_64395803,PROD_125256,7,969.22
VTA_90641983,PROD_773778,2,139.88
VTA_05039514,PROD_811563,18,2542.68
VTA_05039514,PROD_614247,13,777.27
VTA_05039514,PROD_190903,16,475.36
VTA_05039514,PROD_819993,13,377.91
VTA_05039514,PROD_174268,15,1947.75
VTA_05039514,PROD_072007,15,1017.75
VTA_96888489,PROD_427242,4,350.28
VTA_75524301,PROD_967477,15,1396.05
VTA_75524301,PROD_795163,2,174.54
VTA_75524301,PROD_333705,18,1766.16
VTA_20113230,PROD_270037,19,644.29
VTA_20113230,PROD_002991,7,683.62
VTA_20113230,PROD_117762,6,139.86
VTA_20113230,PROD_648302,1,41.64
VTA_20113230,PROD_427895,15,1294.8
VTA_20113230,PROD_048124,20,2324.0
VTA_20113230,PROD_317483,13,1810.64
VTA_20113230,PROD_012919,10,73.1
VTA_25843898,PROD_810514,11,1447.38
VTA_25843898,PROD_803544,5,656.1
VTA_90080579,PROD_265164,7,1044.33
VTA_90080579,PROD_068902,13,1199.25
VTA_90080579,PROD_940791,7,200.76
VTA_90080579,PROD_611015,2,229.22
VTA_90080579,PROD_306638,7,21.63
VTA_90080579,PROD_270037,20,678.2
VTA_90080579,PROD_319060,5,566.35
VTA_53749260,PROD_790757,1,82.21
VTA_53749260,PROD_348131,14,206.22
VTA_53749260,PROD_658271,2,275.14
VTA_53749260,PROD_104954,19,2646.32
VTA_29908563,PROD_169279,9,275.85
VTA_29908563,PROD_044108,13,141.7
VTA_29908563,PROD_415186,18,190.62
VTA_29908563,PROD_243346,13,1732.77
VTA_29908563,PROD_294668,7,478.94
VTA_29908563,PROD_033256,18,1753.02
VTA_92809460,PROD_601722,14,1236.06
VTA_92809460,PROD_453120,5,7.85
VTA_92809460,PROD_752424,16,1701.6
VTA_92809460,PROD_827017,2,209.38
VTA_92809460,PROD_536345,10,1089.7
VTA_62657382,PROD_601722,16,1412.64
VTA_62657382,PROD_342258,2,103.96
VTA_62657382,PROD_627506,19,766.84
VTA_62657382,PROD_687585,9,1150.2
VTA_16300239,PROD_514817,1,133.11
VTA_99688168,PROD_273887,16,1543.36
VTA_99688168,PROD_538874,3,13.47
VTA_99688168,PROD_193919,14,563.08
VTA_99688168,PROD_518376,9,60.03
VTA_16741964,PROD_125256,14,1938.44
VTA_16741964,PROD_636786,1,14.2
VTA_80766648,PROD_716360,6,705.36
VTA_80766648,PROD_173117,15,986.7
VTA_80766648,PROD_217786,14,380.38
VTA_80766648,PROD_834647,3,66.39
VTA_80766648,PROD_714645,15,523.5
VTA_85189522,PROD_514817,16,2129.76
VTA_85189522,PROD_791120,16,1852.48
VTA_85189522,PROD_581574,17,2334.44
VTA_13779434,PROD_421841,13,443.3
VTA_13779434,PROD_427612,10,470.4
VTA_13779434,PROD_936987,11,1304.93
VTA_13779434,PROD_431790,11,931.04
VTA_13779434,PROD_581159,17,215.22
VTA_13779434,PROD_104021,6,520.38
VTA_13779434,PROD_974963,1,24.62
VTA_13779434,PROD_773658,1,130.98
VTA_62012339,PROD_897211,8,890.16
VTA_62012339,PROD_259490,13,1220.05
VTA_62012339,PROD_302202,15,904.65
VTA_62012339,PROD_627506,15,605.4
VTA_62012339,PROD_749209,1,100.3
VTA_62012339,PROD_755702,20,1014.6
VTA_62012339,PROD_098782,18,1815.48
VTA_53893741,PROD_631201,5,645.65
VTA_53893741,PROD_798097,9,833.94
VTA_56885101,PROD_163266,4,524.12
VTA_71863066,PROD_084119,16,349.28
VTA_71863066,PROD_811663,9,1025.28
VTA_98540271,PROD_218324,3,153.42
VTA_98540271,PROD_789516,16,626.4
VTA_98540271,PROD_105374,15,259.65
VTA_98540271,PROD_416904,4,329.36
VTA_34562177,PROD_146558,7,423.85
VTA_34562177,PROD_195408,6,723.0
VTA_34562177,PROD_437364,13,1020.76
VTA_34562177,PROD_809286,7,505.12
VTA_20118521,PROD_353795,3,273.42
VTA_20118521,PROD_894841,17,133.28
VTA_89226243,PROD_574195,2,204.94
VTA_89226243,PROD_958980,15,2096.1
VTA_89226243,PROD_817003,8,425.12
VTA_89226243,PROD_092621,10,1224.4
VTA_89226243,PROD_130007,8,152.64
VTA_89226243,PROD_121857,3,283.08
VTA_89226243,PROD_286736,19,186.58
VTA_09634239,PROD_803544,16,2099.52
VTA_09634239,PROD_822612,2,178.46
VTA_09634239,PROD_106802,20,2487.0
VTA_09634239,PROD_241321,12,898.32
VTA_09634239,PROD_335140,12,228.84
VTA_09634239,PROD_068902,16,1476.0
VTA_09634239,PROD_269168,15,2159.7
VTA_88188764,PROD_993474,9,943.56
VTA_29725054,PROD_321812,3,142.83
VTA_29725054,PROD_855543,3,53.97
VTA_36917781,PROD_146410,9,562.68
VTA_36917781,PROD_130007,15,286.2
VTA_36917781,PROD_775336,1,46.12
VTA_85742001,PROD_546107,1,13.35
VTA_85742001,PROD_436463,2,159.92
VTA_85742001,PROD_716360,12,1410.72
VTA_85742001,PROD_654821,14,1923.74
VTA_85742001,PROD_474807,11,912.23
VTA_85742001,PROD_401269,11,498.3
VTA_32724718,PROD_463592,8,292.72
VTA_32724718,PROD_748473,5,452.15
VTA_32724718,PROD_053209,18,1708.56
VTA_32724718,PROD_048124,19,2207.8
VTA_32724718,PROD_188878,1,56.82
VTA_32724718,PROD_370033,4,52.84
VTA_32724718,PROD_454006,16,2186.72
VTA_32724718,PROD_979290,3,291.03
VTA_02508148,PROD_974963,11,270.82
VTA_02508148,PROD_559317,16,1903.68
VTA_02508148,PROD_795163,3,261.81
VTA_02508148,PROD_734437,5,538.3
VTA_82872038,PROD_084536,19,2197.35
VTA_11622119,PROD_785992,7,235.62
VTA_11622119,PROD_801971,15,869.85
VTA_11622119,PROD_436463,17,1359.32
VTA_11622119,PROD_163266,16,2096.48
VTA_11622119,PROD_424227,7,324.59
VTA_11622119,PROD_531695,8,938.96
VTA_11622119,PROD_719442,11,660.77
VTA_70856855,PROD_180750,20,2176.0
VTA_70856855,PROD_412006,11,1637.57
VTA_03441911,PROD_298651,2,78.38
VTA_03441911,PROD_892174,9,177.48
VTA_03441911,PROD_974963,18,443.16
VTA_03441911,PROD_091892,20,1352.2
VTA_11264264,PROD_920509,14,242.34
VTA_11264264,PROD_864434,1,38.66
VTA_11264264,PROD_427242,9,788.13
VTA_11264264,PROD_890936,19,2599.01
VTA_18754748,PROD_278390,6,579.3
VTA_18754748,PROD_531695,6,704.22
VTA_18754748,PROD_899280,11,1505.24
VTA_18754748,PROD_824018,12,448.08
VTA_42901118,PROD_172332,3,20.88
VTA_42901118,PROD_658707,14,1203.3
VTA_42901118,PROD_657891,18,1544.94
VTA_42901118,PROD_029575,11,1584.44
VTA_42901118,PROD_218324,17,869.38
VTA_42901118,PROD_694877,9,529.2
VTA_42901118,PROD_415186,12,127.08
VTA_62399009,PROD_437364,2,157.04
VTA_62399009,PROD_126056,18,1561.68
VTA_62399009,PROD_593510,3,205.89
VTA_62399009,PROD_233025,2,277.04
VTA_62399009,PROD_184216,16,282.88
VTA_75723385,PROD_377444,20,241.8
VTA_75723385,PROD_084536,13,1503.45
VTA_75723385,PROD_936987,5,593.15
VTA_35545071,PROD_211055,7,212.52
VTA_35545071,PROD_483334,17,1541.22
VTA_35545071,PROD_559077,14,1030.68
VTA_19151983,PROD_094575,11,302.94
VTA_19151983,PROD_293005,16,1470.24
VTA_19151983,PROD_735261,20,2973.4
VTA_19151983,PROD_350537,13,201.89
VTA_19151983,PROD_329768,3,401.43
VTA_19151983,PROD_579495,10,1445.6
VTA_19151983,PROD_536345,9,980.73
VTA_19151983,PROD_717380,10,697.2
VTA_03545281,PROD_128264,11,741.51
VTA_03545281,PROD_678597,2,258.96
VTA_47219047,PROD_894841,6,47.04
VTA_47219047,PROD_614247,5,298.95
VTA_47219047,PROD_365970,9,1192.95
VTA_48259290,PROD_898042,6,227.16
VTA_48259290,PROD_694877,13,764.4
VTA_48259290,PROD_187186,20,1807.0
VTA_48259290,PROD_163266,10,1310.3
VTA_48259290,PROD_555883,9,375.12
VTA_48259290,PROD_589153,13,1018.03
VTA_48259290,PROD_936987,10,1186.3
VTA_20579046,PROD_824112,16,240.64
VTA_20579046,PROD_779028,20,2243.2
VTA_20579046,PROD_567801,7,770.63
VTA_20579046,PROD_285527,9,1189.98
VTA_20579046,PROD_685208,18,1935.9
VTA_20579046,PROD_292033,7,724.36
VTA_12024613,PROD_187186,20,1807.0
VTA_12024613,PROD_094575,14,385.56
VTA_12024613,PROD_617542,18,356.22
VTA_12024613,PROD_701708,1,96.76
VTA_12024613,PROD_272878,4,159.44
VTA_12024613,PROD_427242,6,525.42
VTA_12024613,PROD_556835,1,105.28
VTA_12024613,PROD_263131,1,49.02
VTA_20861576,PROD_630761,6,382.86
VTA_20861576,PROD_306638,3,9.27
VTA_20861576,PROD_063514,19,1556.86
VTA_20861576,PROD_686776,7,658.91
VTA_20861576,PROD_894841,1,7.84
VTA_20861576,PROD_777545,10,1093.5
VTA_85065547,PROD_594718,4,178.16
VTA_85065547,PROD_437364,12,942.24
VTA_85065547,PROD_807982,13,1341.99
VTA_29898481,PROD_306638,20,61.8
VTA_29898481,PROD_993063,12,1730.4
VTA_29898481,PROD_742429,11,1318.79
VTA_29898481,PROD_431880,15,418.5
VTA_32820962,PROD_657891,9,772.47
VTA_82556089,PROD_523291,5,364.6
VTA_82556089,PROD_719328,17,79.73
VTA_82556089,PROD_116682,17,1350.99
VTA_96401640,PROD_631201,4,516.52
VTA_08288356,PROD_256651,16,679.2
VTA_08288356,PROD_217786,6,163.02
VTA_08288356,PROD_923023,6,797.34
VTA_08288356,PROD_436463,17,1359.32
VTA_08288356,PROD_471363,1,11.21
VTA_08288356,PROD_540196,9,983.7
VTA_08288356,PROD_233025,8,1108.16
VTA_08288356,PROD_391504,13,738.4
VTA_64791297,PROD_272431,7,1013.39
VTA_64791297,PROD_960428,16,972.48
VTA_64791297,PROD_180750,1,108.8
VTA_64791297,PROD_348131,1,14.73
VTA_64791297,PROD_123745,9,693.45
VTA_64791297,PROD_370033,4,52.84
VTA_64791297,PROD_315464,2,98.36
VTA_12875203,PROD_951488,15,1830.6
VTA_12875203,PROD_820181,3,333.69
VTA_12875203,PROD_649405,14,1682.1
VTA_12875203,PROD_212621,17,2491.86
VTA_12875203,PROD_658225,17,294.27
VTA_12875203,PROD_552734,20,292.6
VTA_12875203,PROD_652616,16,1118.56
VTA_12875203,PROD_002945,5,619.95
VTA_52609592,PROD_756267,16,1557.12
VTA_52609592,PROD_222579,20,2159.0
VTA_52609592,PROD_728780,6,45.42
VTA_52609592,PROD_024650,8,513.36
VTA_52609592,PROD_678597,5,647.4
VTA_52609592,PROD_593510,17,1166.71
VTA_52609592,PROD_028899,12,45.84
VTA_52609592,PROD_021803,7,847.7
VTA_24316749,PROD_748478,9,438.39
VTA_24316749,PROD_441205,18,1705.14
VTA_24316749,PROD_675245,16,1849.44
VTA_24316749,PROD_586616,10,843.9
VTA_24316749,PROD_735261,6,892.02
VTA_24316749,PROD_760248,5,498.55
VTA_24316749,PROD_698034,9,971.28
VTA_24316749,PROD_451481,7,702.73
VTA_75592237,PROD_756267,15,1459.8
VTA_75592237,PROD_463592,16,585.44
VTA_75592237,PROD_400918,6,706.98
VTA_75592237,PROD_794491,18,1786.86
VTA_75592237,PROD_108751,13,1196.39
VTA_75592237,PROD_921255,16,2184.16
VTA_75592237,PROD_595421,11,562.21
VTA_64797136,PROD_794491,17,1687.59
VTA_09304410,PROD_295795,17,2448.68
VTA_09304410,PROD_376088,3,56.73
VTA_09304410,PROD_044146,7,864.64
VTA_09304410,PROD_151025,10,1463.3
VTA_09304410,PROD_117762,8,186.48
VTA_76488313,PROD_069575,16,1950.72
VTA_76488313,PROD_742429,9,1079.01
VTA_76488313,PROD_749994,2,29.5
VTA_76488313,PROD_193204,9,182.25
VTA_76488313,PROD_630761,20,1276.2
VTA_76488313,PROD_083368,12,225.6
VTA_76488313,PROD_993474,1,104.84
VTA_39618766,PROD_308346,13,1013.48
VTA_39618766,PROD_904155,5,205.55
VTA_39618766,PROD_680601,9,592.74
VTA_39618766,PROD_171005,18,62.82
VTA_39618766,PROD_217786,1,27.17
VTA_39618766,PROD_878703,9,480.69
VTA_44695570,PROD_083435,3,257.22
VTA_44695570,PROD_828608,10,623.6
VTA_44695570,PROD_084061,3,47.52
VTA_44695570,PROD_735600,6,233.46
VTA_44695570,PROD_603212,1,36.04
VTA_44695570,PROD_023281,3,153.36
VTA_44695570,PROD_017196,3,429.81
VTA_70448512,PROD_431790,7,592.48
VTA_70448512,PROD_820169,17,447.27
VTA_70448512,PROD_232047,10,406.0
VTA_70448512,PROD_281037,1,56.68
VTA_70448512,PROD_581159,1,12.66
VTA_50080264,PROD_908875,2,222.56
VTA_50080264,PROD_618141,16,138.24
VTA_50080264,PROD_986285,15,532.65
VTA_50080264,PROD_936987,15,1779.45
VTA_50080264,PROD_187929,7,845.81
VTA_50080264,PROD_987511,12,1059.36
VTA_50080264,PROD_630331,8,522.16
VTA_50080264,PROD_787519,8,922.88
VTA_52231738,PROD_719442,2,120.14
VTA_68113195,PROD_822888,5,697.3
VTA_68113195,PROD_273887,17,1639.82
VTA_68113195,PROD_975976,1,16.2
VTA_68113195,PROD_979290,18,1746.18
VTA_68113195,PROD_362066,15,1738.65
VTA_02983500,PROD_121674,11,168.3
VTA_76179083,PROD_974963,19,467.78
VTA_76179083,PROD_562809,6,70.68
VTA_76179083,PROD_714645,8,279.2
VTA_76179083,PROD_306638,6,18.54
VTA_76179083,PROD_855543,3,53.97
VTA_76179083,PROD_193740,18,1045.8
VTA_76179083,PROD_436463,7,559.72
VTA_54783523,PROD_397426,14,688.8
VTA_54783523,PROD_391504,17,965.6
VTA_54783523,PROD_068865,16,1640.0
VTA_54783523,PROD_637377,19,1440.96
VTA_54783523,PROD_009255,13,750.88
VTA_84267635,PROD_380278,16,1065.12
VTA_84267635,PROD_072433,18,555.12
VTA_84267635,PROD_581159,13,164.58
VTA_84267635,PROD_547654,9,1139.13
VTA_84267635,PROD_233025,17,2354.84
VTA_84267635,PROD_683023,1,147.22
VTA_13102968,PROD_918533,12,509.76
VTA_53834505,PROD_342258,16,831.68
VTA_53834505,PROD_146558,20,1211.0
VTA_53834505,PROD_636786,6,85.2
VTA_53834505,PROD_347490,13,1211.73
VTA_53834505,PROD_383135,4,426.6
VTA_53834505,PROD_116826,4,215.24
VTA_53834505,PROD_363075,20,2624.0
VTA_95963403,PROD_899280,3,410.52
VTA_95963403,PROD_928162,19,1277.56
VTA_95963403,PROD_086452,16,1018.72
VTA_95963403,PROD_717380,7,488.04
VTA_10181413,PROD_490316,1,132.48
VTA_10181413,PROD_854752,20,1685.4
VTA_10181413,PROD_641079,11,280.94
VTA_10181413,PROD_286736,18,176.76
VTA_10181413,PROD_116826,13,699.53
VTA_22521781,PROD_824112,1,15.04
VTA_22521781,PROD_680926,1,83.29
VTA_22521781,PROD_711479,6,825.36
VTA_22521781,PROD_976221,8,637.92
VTA_22521781,PROD_397426,16,787.2
VTA_22521781,PROD_272431,2,289.54
VTA_22521781,PROD_694877,14,823.2
VTA_08971242,PROD_525365,3,111.84
VTA_08971242,PROD_121857,18,1698.48
VTA_53668930,PROD_735600,12,466.92
VTA_53668930,PROD_399378,1,144.84
VTA_53668930,PROD_895906,13,197.99
VTA_40187497,PROD_641296,8,1151.52
VTA_33220062,PROD_029575,17,2448.68
VTA_33220062,PROD_792392,10,35.1
VTA_33220062,PROD_936987,18,2135.34
VTA_33220062,PROD_367270,20,2249.4
VTA_23380867,PROD_671518,2,120.94
VTA_23380867,PROD_614247,13,777.27
VTA_60301984,PROD_079670,15,223.2
VTA_60301984,PROD_130007,16,305.28
VTA_60301984,PROD_286718,5,66.45
VTA_48965354,PROD_348131,20,294.6
VTA_48965354,PROD_211055,7,212.52
VTA_48965354,PROD_376088,4,75.64
VTA_48965354,PROD_200564,13,1853.28
VTA_96187757,PROD_469871,8,851.2
VTA_96187757,PROD_268366,12,1569.36
VTA_96187757,PROD_819993,6,174.42
VTA_96187757,PROD_532434,13,1652.04
VTA_49319865,PROD_561285,14,327.46
VTA_49319865,PROD_471363,1,11.21
VTA_49319865,PROD_991446,11,234.85
VTA_49319865,PROD_923023,4,531.56
VTA_00873085,PROD_998503,9,589.68
VTA_00873085,PROD_432608,3,434.34
VTA_00873085,PROD_654821,12,1648.92
VTA_00873085,PROD_614247,16,956.64
VTA_00873085,PROD_621531,6,308.28
VTA_00873085,PROD_655229,8,1054.96
VTA_00873085,PROD_378559,19,1046.14
VTA_41791356,PROD_190903,13,386.23
VTA_41791356,PROD_819993,1,29.07
VTA_41791356,PROD_574195,7,717.29
VTA_41791356,PROD_568568,6,657.6
VTA_41791356,PROD_262478,18,2375.64
VTA_41791356,PROD_040139,18,1430.28
VTA_59694861,PROD_084061,12,190.08
VTA_59694861,PROD_911662,5,43.2
VTA_59694861,PROD_611015,2,229.22
VTA_59694861,PROD_033256,1,97.39
VTA_59694861,PROD_689139,5,139.65
VTA_59694861,PROD_474807,19,1575.67
VTA_59694861,PROD_617542,17,336.43
VTA_62655558,PROD_438493,15,695.1
VTA_62655558,PROD_890936,17,2325.43
VTA_62655558,PROD_606901,18,243.72
VTA_62655558,PROD_348131,18,265.14
VTA_62655558,PROD_497592,17,2095.59
VTA_62655558,PROD_748644,3,385.65
VTA_62655558,PROD_449482,14,658.98
VTA_63964718,PROD_770317,3,416.91
VTA_63964718,PROD_421841,15,511.5
VTA_63964718,PROD_044108,1,10.9
VTA_63964718,PROD_581574,10,1373.2
VTA_63964718,PROD_597129,20,2687.8
VTA_96363192,PROD_555883,16,666.88
VTA_96363192,PROD_204689,2,123.94
VTA_96363192,PROD_809286,10,721.6
VTA_96363192,PROD_538874,19,85.31
VTA_13800444,PROD_293005,17,1562.13
VTA_13800444,PROD_630331,6,391.62
VTA_13800444,PROD_640246,16,302.88
VTA_13800444,PROD_619093,5,365.5
VTA_13800444,PROD_222058,20,744.4
VTA_13800444,PROD_787289,9,217.62
VTA_78608947,PROD_559166,16,2247.2
VTA_78608947,PROD_581159,10,126.6
VTA_78608947,PROD_129323,18,680.94
VTA_31929351,PROD_889964,13,788.45
VTA_31929351,PROD_353795,19,1731.66
VTA_31929351,PROD_444059,9,141.84
VTA_34357616,PROD_596696,4,476.0
VTA_34357616,PROD_447433,7,1036.98
VTA_34357616,PROD_734649,14,169.4
VTA_34357616,PROD_500354,1,103.64
VTA_34357616,PROD_371688,14,243.04
VTA_34357616,PROD_391504,5,284.0
VTA_34357616,PROD_820169,20,526.2
VTA_34357616,PROD_748644,10,1285.5
VTA_85949713,PROD_628430,7,238.91
VTA_85949713,PROD_272431,20,2895.4
VTA_85949713,PROD_719350,19,2646.51
VTA_85949713,PROD_002372,14,980.0
VTA_85949713,PROD_004894,1,59.69
VTA_85949713,PROD_476126,3,353.76
VTA_85949713,PROD_294529,10,799.3
VTA_94365648,PROD_476126,3,353.76
VTA_94365648,PROD_890936,17,2325.43
VTA_94365648,PROD_294668,10,684.2
VTA_94365648,PROD_662156,4,319.84
VTA_94365648,PROD_714645,5,174.5
VTA_92082392,PROD_610403,19,2382.98
VTA_92082392,PROD_009255,19,1097.44
VTA_92082392,PROD_128711,8,863.36
VTA_92082392,PROD_423278,20,1137.6
VTA_92082392,PROD_589075,9,455.22
VTA_92082392,PROD_116682,12,953.64
VTA_92082392,PROD_936987,6,711.78
VTA_92082392,PROD_494732,6,724.98
VTA_49750324,PROD_947818,9,718.74
VTA_49750324,PROD_195408,2,241.0
VTA_49750324,PROD_811563,19,2683.94
VTA_49750324,PROD_015107,15,720.0
VTA_49750324,PROD_211055,14,425.04
VTA_49750324,PROD_539876,5,323.75
VTA_49750324,PROD_412006,18,2679.66
VTA_84917598,PROD_814649,15,923.55
VTA_84917598,PROD_321812,6,285.66
VTA_39047585,PROD_789441,20,2776.8
VTA_39047585,PROD_015085,9,408.15
VTA_39047585,PROD_489131,7,686.35
VTA_39047585,PROD_195408,16,1928.0
VTA_39047585,PROD_507982,18,328.68
VTA_39047585,PROD_370033,18,237.78
VTA_39047585,PROD_292766,16,1846.08
VTA_11372630,PROD_104386,12,1717.8
VTA_24206655,PROD_222579,18,1943.1
VTA_24206655,PROD_497592,17,2095.59
VTA_24206655,PROD_689139,19,530.67
VTA_24206655,PROD_971046,8,1053.2
VTA_18564895,PROD_468334,19,2325.79
VTA_18564895,PROD_226043,16,2224.64
VTA_49672372,PROD_652616,5,349.55
VTA_49672372,PROD_437364,8,628.16
VTA_49672372,PROD_809286,4,288.64
VTA_49672372,PROD_266679,4,278.56
VTA_49672372,PROD_769975,20,2733.2
VTA_47732358,PROD_936987,16,1898.08
VTA_47732358,PROD_429960,16,505.44
VTA_47732358,PROD_125256,15,2076.9
VTA_47732358,PROD_854752,16,1348.32
VTA_47732358,PROD_436463,8,639.68
VTA_47732358,PROD_329768,2,267.62
VTA_53173080,PROD_717380,3,209.16
VTA_53173080,PROD_958980,5,698.7
VTA_53173080,PROD_303113,3,411.96
VTA_53173080,PROD_281125,9,942.3
VTA_53173080,PROD_329768,19,2542.39
VTA_53173080,PROD_443195,3,75.75
VTA_53173080,PROD_645397,6,341.58
VTA_65644157,PROD_636786,1,14.2
VTA_65644157,PROD_740618,6,686.1
VTA_65644157,PROD_342258,7,363.86
VTA_65644157,PROD_034674,3,417.3
VTA_65644157,PROD_427334,11,1330.78
VTA_66176090,PROD_334572,11,946.33
VTA_66176090,PROD_722036,20,1571.2
VTA_66176090,PROD_650490,16,524.48
VTA_70603185,PROD_347490,4,372.84
VTA_70603185,PROD_519513,11,381.7
VTA_70603185,PROD_957223,9,1171.62
VTA_70603185,PROD_505216,1,128.44
VTA_70603185,PROD_947818,20,1597.2
VTA_70603185,PROD_471786,17,232.56
VTA_93144651,PROD_959657,10,1329.5
VTA_93144651,PROD_298651,9,352.71
VTA_93144651,PROD_966036,14,963.06
VTA_04120476,PROD_277634,1,100.81
VTA_04120476,PROD_945287,15,249.9
VTA_04120476,PROD_518339,3,330.96
VTA_04120476,PROD_735600,5,194.55
VTA_04120476,PROD_617542,9,178.11
VTA_04120476,PROD_759946,2,83.32
VTA_04120476,PROD_909882,18,1666.26
VTA_04120476,PROD_933675,9,784.53
VTA_63787316,PROD_219919,17,1849.09
VTA_63787316,PROD_163196,3,167.16
VTA_88621973,PROD_577277,3,404.43
VTA_88621973,PROD_945287,15,249.9
VTA_88621973,PROD_815158,17,1386.18
VTA_88621973,PROD_759946,1,41.66
VTA_88621973,PROD_974963,14,344.68
VTA_88621973,PROD_841518,14,2042.6
VTA_88621973,PROD_056420,16,375.36
VTA_43559063,PROD_641079,15,383.1
VTA_43559063,PROD_352692,5,406.75
VTA_43559063,PROD_910360,18,1273.32
VTA_43559063,PROD_152740,16,1802.72
VTA_43559063,PROD_941015,18,297.72
VTA_43559063,PROD_531695,4,469.48
VTA_43559063,PROD_596696,17,2023.0
VTA_72134172,PROD_567801,9,990.81
VTA_72134172,PROD_612870,14,1861.58
VTA_72134172,PROD_293396,2,67.4
VTA_72134172,PROD_686776,9,847.17
VTA_72134172,PROD_044108,19,207.1
VTA_72134172,PROD_015085,19,861.65
VTA_72134172,PROD_855543,3,53.97
VTA_16287107,PROD_335140,13,247.91
VTA_16287107,PROD_993474,16,1677.44
VTA_16287107,PROD_798097,12,1111.92
VTA_16287107,PROD_722459,3,273.3
