venta_id,cliente_id,fecha_venta,monto_total
VTA_33547893,CLI_526357,2025-07-17,2293.49
VTA_61553479,CLI_489519,2025-08-29,1066.41
VTA_07721539,CLI_098998,2025-11-12,93.6
VTA_52768507,CLI_251846,2025-06-18,3357.66
VTA_00829898,CLI_443183,2025-04-06,1607.73
VTA_01354394,CLI_673021,2025-09-12,669.26
VTA_27299009,CLI_252471,2026-02-11,1819.16
VTA_72480974,CLI_733092,2026-02-09,1022.91
VTA_82018080,CLI_007704,2025-08-07,2274.96
VTA_74734009,CLI_067117,2025-04-29,490.68
VTA_22168258,CLI_048645,2025-11-26,3333.01
VTA_80065163,CLI_430075,2025-06-18,620.35
VTA_89078051,CLI_982498,2025-11-22,2781.99
VTA_00294705,CLI_525543,2026-02-13,1443.32
VTA_64040412,CLI_876597,2025-10-27,580.87
VTA_62714950,CLI_059788,2025-06-20,1203.35
VTA_22532075,CLI_697813,2025-10-07,267.21
VTA_15561650,CLI_081788,2025-10-04,5197.38
VTA_92984155,CLI_280005,2025-07-06,224.83
VTA_28247989,CLI_888052,2025-06-27,547.02
VTA_05277069,CLI_632131,2025-06-07,1386.24
VTA_67346156,CLI_166816,2025-07-05,4345.23
VTA_76142267,CLI_300045,2025-06-24,3567.54
VTA_88505687,CLI_937553,2025-09-05,413.49
VTA_55590008,CLI_396180,2025-01-16,1849.0
VTA_28774286,CLI_343273,2025-12-11,2341.31
VTA_52393381,CLI_396180,2025-04-26,2521.81
VTA_42864815,CLI_730261,2025-08-10,28.36
VTA_45272268,CLI_851395,2025-04-07,1641.74
VTA_29794790,CLI_851395,2025-10-11,1432.16
VTA_44527757,CLI_357074,2025-07-24,475.37
VTA_01644134,CLI_863974,2025-11-05,593.56
VTA_78191006,CLI_023642,2025-05-18,1938.22
VTA_38777779,CLI_280622,2025-10-20,1357.1
VTA_40846697,CLI_567392,2025-11-05,1664.32
VTA_55376238,CLI_916808,2025-04-09,2864.77
VTA_83310573,CLI_835219,2025-10-19,1536.76
VTA_96140749,CLI_114540,2025-01-26,107.2
VTA_37224931,CLI_751360,2025-06-26,1363.48
VTA_37552678,CLI_543276,2025-02-07,2618.0
VTA_62314290,CLI_312630,2025-10-20,1936.32
VTA_75433234,CLI_007704,2025-07-27,1153.82
VTA_06337847,CLI_512141,2025-07-15,1245.48
VTA_40119258,CLI_513251,2025-03-09,30.28
VTA_38382823,CLI_193477,2025-10-25,23.26
VTA_65749481,CLI_754448,2026-02-09,1834.48
VTA_44832286,CLI_813750,2025-09-06,2184.75
VTA_52581374,CLI_829904,2025-12-08,790.59
VTA_92086574,CLI_831880,2025-06-21,405.86
VTA_73136806,CLI_713595,2025-05-06,268.4
VTA_76975320,CLI_518471,2025-02-10,189.68
VTA_67383995,CLI_893665,2026-02-17,634.68
VTA_98981939,CLI_539701,2025-03-20,1240.32
VTA_76981736,CLI_667692,2025-10-01,1211.05
VTA_74530176,CLI_063652,2025-07-15,1292.75
VTA_03044669,CLI_413767,2025-01-20,726.05
VTA_00515467,CLI_964004,2025-12-18,1422.4
VTA_46111762,CLI_535964,2025-09-11,113.73
VTA_28997216,CLI_299033,2025-06-02,151.8
VTA_14646525,CLI_821152,2025-11-03,667.19
VTA_84949770,CLI_169876,2025-07-09,2219.19
VTA_30647042,CLI_054784,2025-10-16,639.15
VTA_18877047,CLI_930663,2025-12-03,3167.29
VTA_16326657,CLI_560481,2025-11-25,297.36
VTA_31126843,CLI_952623,2025-04-27,2876.74
VTA_76454025,CLI_692377,2025-01-11,824.4
VTA_18099073,CLI_640394,2025-03-11,1271.8
VTA_60724397,CLI_637775,2025-01-21,5433.69
VTA_76540894,CLI_099404,2025-06-07,917.13
VTA_77956428,CLI_486494,2026-02-22,649.88
VTA_09034106,CLI_567787,2025-06-26,3225.26
VTA_56541328,CLI_749181,2025-12-28,6814.31
VTA_46180691,CLI_729619,2025-08-10,5450.3
VTA_92706871,CLI_447690,2025-07-11,229.39
VTA_67663262,CLI_471705,2025-04-25,4228.24
VTA_22752267,CLI_916768,2025-08-25,534.99
VTA_90499122,CLI_430075,2025-08-04,92.8
VTA_13478763,CLI_988073,2025-08-02,181.68
VTA_85029499,CLI_441744,2025-08-06,1940.16
VTA_92612672,CLI_345317,2025-02-17,659.19
VTA_22120845,CLI_160724,2025-03-04,823.8
VTA_77995603,CLI_627345,2026-01-29,41.0
VTA_84902560,CLI_667692,2025-05-23,396.6
VTA_09839168,CLI_469156,2025-12-15,3231.79
VTA_08344668,CLI_654960,2025-08-21,3476.0
VTA_52663345,CLI_894401,2025-12-03,2500.65
VTA_95450150,CLI_316524,2025-07-25,4186.24
VTA_91723422,CLI_796492,2025-04-04,299.25
VTA_99903125,CLI_676284,2026-01-20,448.54
VTA_09806435,CLI_750016,2025-02-02,1302.24
VTA_92459240,CLI_811954,2025-07-11,3047.07
VTA_71758712,CLI_490060,2026-01-21,1067.39
VTA_18338245,CLI_025367,2025-06-17,9103.72
VTA_35056651,CLI_887928,2025-11-24,195.03
VTA_38552359,CLI_525543,2025-06-22,1497.65
VTA_97936019,CLI_261619,2025-09-29,1489.87
VTA_98121528,CLI_733092,2025-12-16,2475.1
VTA_58825303,CLI_202262,2025-05-19,175.5
VTA_61745209,CLI_084648,2025-10-08,1782.46
VTA_31297433,CLI_414404,2025-12-15,2823.13
VTA_16637309,CLI_986228,2025-10-21,1740.46
VTA_32035511,CLI_254977,2025-06-17,2279.36
VTA_58600891,CLI_181039,2025-07-04,741.08
VTA_21621504,CLI_207390,2025-12-19,235.8
VTA_97052876,CLI_329247,2025-01-22,53.2
VTA_52326129,CLI_447690,2026-01-23,2371.05
VTA_91357068,CLI_845404,2025-02-15,1503.51
VTA_43530871,CLI_363150,2025-05-31,341.36
VTA_09710129,CLI_396180,2025-09-27,170.93
VTA_58640630,CLI_744906,2025-12-28,544.44
VTA_15317581,CLI_492238,2026-01-17,1447.55
VTA_84928717,CLI_657553,2025-12-31,864.33
VTA_59716481,CLI_638797,2025-07-29,2938.95
VTA_11109456,CLI_398196,2025-04-02,2032.45
VTA_90763802,CLI_923876,2025-03-01,4432.15
VTA_78325141,CLI_553014,2025-08-22,66.48
VTA_26659553,CLI_183323,2025-07-27,1902.79
VTA_87669101,CLI_624077,2025-12-24,169.4
VTA_87565768,CLI_845404,2026-02-26,510.43
VTA_64210291,CLI_888042,2025-05-20,1346.17
VTA_35097735,CLI_423598,2025-07-04,1011.35
VTA_21843696,CLI_284257,2025-02-11,2184.51
VTA_10257987,CLI_422076,2025-03-19,1420.48
VTA_48684288,CLI_524634,2025-08-05,296.78
VTA_86615520,CLI_055268,2025-05-23,1404.83
VTA_98715345,CLI_632131,2025-08-15,203.11
VTA_67024461,CLI_340301,2025-05-24,433.17
VTA_64193183,CLI_993521,2025-08-11,2967.43
VTA_60420033,CLI_526357,2026-01-08,1564.69
VTA_74519603,CLI_588531,2026-02-17,2666.18
VTA_96013988,CLI_200014,2025-06-13,238.1
VTA_62799082,CLI_075331,2025-08-19,155.38
VTA_44997596,CLI_588531,2026-02-27,2965.94
VTA_01676722,CLI_211477,2025-07-11,3569.9
VTA_54983307,CLI_363448,2025-12-27,46.55
VTA_71825799,CLI_238055,2025-04-25,42.36
VTA_52504753,CLI_676284,2025-06-07,2864.2
VTA_05970673,CLI_821152,2025-09-11,1681.28
VTA_23115475,CLI_711558,2025-10-05,555.19
VTA_65479058,CLI_642081,2025-02-12,1296.88
VTA_81479220,CLI_947426,2025-09-30,2919.46
VTA_78902477,CLI_552643,2025-12-17,1746.02
VTA_98380726,CLI_484755,2025-04-03,2251.94
VTA_62103805,CLI_077476,2025-11-23,639.57
VTA_00438189,CLI_433945,2025-05-31,624.52
VTA_87460957,CLI_604368,2026-02-22,2020.76
VTA_15548081,CLI_658012,2025-12-10,2662.85
VTA_81580630,CLI_235126,2025-09-27,1814.77
VTA_78412982,CLI_135362,2025-06-13,803.75
VTA_03287566,CLI_501801,2025-07-24,491.55
VTA_08784914,CLI_023304,2025-07-12,903.27
VTA_81238176,CLI_732107,2025-10-06,403.5
VTA_31965957,CLI_181039,2025-08-06,1468.1
VTA_17634046,CLI_327964,2025-04-08,1053.17
VTA_75021112,CLI_435722,2025-01-03,707.96
VTA_58544424,CLI_856844,2025-12-20,1756.91
VTA_28593321,CLI_487757,2025-08-06,1820.68
VTA_61131626,CLI_759048,2025-11-27,338.24
VTA_87410849,CLI_469156,2026-01-08,771.89
VTA_84767131,CLI_600518,2025-10-27,1810.63
VTA_84880144,CLI_977504,2025-03-30,5696.28
VTA_35582465,CLI_452556,2025-05-11,2592.21
VTA_85380382,CLI_013892,2025-02-21,2706.18
VTA_72985905,CLI_353616,2026-01-06,5494.51
VTA_03495031,CLI_530631,2025-10-31,2297.34
VTA_84573524,CLI_606215,2025-06-23,533.95
VTA_44369548,CLI_186468,2025-07-19,435.8
VTA_43367286,CLI_553333,2025-02-04,2540.0
VTA_90968857,CLI_121705,2025-06-01,1638.74
VTA_27021173,CLI_826646,2025-02-06,1262.88
VTA_62320876,CLI_493013,2025-08-19,647.86
VTA_54743790,CLI_484755,2025-11-03,34.3
VTA_89290653,CLI_638797,2025-02-20,2672.19
VTA_76565466,CLI_999957,2025-10-28,2084.65
VTA_87830401,CLI_150882,2025-04-02,2357.7
VTA_90069423,CLI_705466,2025-08-23,667.24
VTA_65317332,CLI_034261,2025-07-06,983.31
VTA_64668153,CLI_811954,2025-05-22,652.05
VTA_43011326,CLI_880614,2025-05-28,4114.36
VTA_41743217,CLI_641263,2026-02-10,422.27
VTA_79232133,CLI_676284,2026-02-23,299.25
VTA_29663726,CLI_133260,2025-04-12,442.63
VTA_62670306,CLI_712955,2026-01-27,1068.46
VTA_51817102,CLI_792943,2025-08-16,503.9
VTA_34568914,CLI_608682,2025-09-06,1318.21
VTA_24787987,CLI_720285,2026-01-25,117.26
VTA_28748050,CLI_040839,2025-11-28,648.37
VTA_71747005,CLI_730783,2025-10-09,3507.39
VTA_66448375,CLI_720285,2025-04-27,1527.19
VTA_85186833,CLI_492388,2025-07-16,3170.55
VTA_60212934,CLI_718345,2025-12-11,688.8
VTA_45407006,CLI_856290,2025-11-03,1312.74
VTA_95347489,CLI_692377,2025-12-26,1764.77
VTA_06538159,CLI_936767,2025-12-27,1348.66
VTA_87693595,CLI_648400,2025-10-14,1358.48
VTA_99752473,CLI_883464,2025-08-13,2228.75
VTA_60509800,CLI_422021,2025-11-27,240.8
VTA_89430950,CLI_373210,2025-08-21,3981.35
VTA_40458928,CLI_893415,2025-07-30,1205.16
VTA_12025417,CLI_027511,2025-11-15,3248.69
VTA_36604311,CLI_552643,2026-01-26,3150.0
VTA_43958790,CLI_969725,2025-07-15,4477.82
VTA_21834578,CLI_036008,2025-06-08,2698.82
VTA_91444221,CLI_187753,2025-12-15,844.36
VTA_18753422,CLI_430075,2025-10-22,1054.31
VTA_80744522,CLI_123653,2025-09-20,8.58
VTA_88814455,CLI_642827,2025-12-22,6674.3
VTA_17976850,CLI_210248,2025-02-05,888.7
VTA_18882941,CLI_811954,2025-04-24,236.1
VTA_91002678,CLI_640394,2025-04-02,6297.4
VTA_64345468,CLI_642081,2025-12-08,2192.75
VTA_09617185,CLI_249728,2025-08-28,58.17
VTA_47341048,CLI_576211,2025-09-01,2350.82
VTA_20156376,CLI_301598,2025-08-23,4526.24
VTA_66711994,CLI_144425,2025-04-23,859.08
VTA_56771877,CLI_984351,2025-06-09,2620.2
VTA_35319710,CLI_350396,2025-04-22,152.4
VTA_76602722,CLI_153722,2025-10-19,129.9
VTA_01930485,CLI_550412,2025-12-17,884.66
VTA_37185165,CLI_372411,2025-06-04,481.02
VTA_71458858,CLI_679448,2025-07-11,357.02
VTA_98460283,CLI_952171,2026-02-23,2862.77
VTA_28773734,CLI_180923,2025-06-01,3994.51
VTA_48603391,CLI_705466,2025-04-09,581.29
VTA_82949767,CLI_861175,2025-01-30,4826.86
VTA_79707181,CLI_575538,2025-12-16,76.6
VTA_86553733,CLI_936678,2025-12-08,2522.08
VTA_70055246,CLI_202749,2025-10-06,852.92
VTA_03669662,CLI_884095,2025-05-09,4577.9
VTA_44643023,CLI_201436,2025-11-17,473.64
VTA_68578105,CLI_560481,2025-04-05,4464.24
VTA_08330570,CLI_414404,2025-05-13,1797.24
VTA_00649596,CLI_867661,2025-09-18,71.73
VTA_99785318,CLI_330963,2025-05-28,4018.91
VTA_79359318,CLI_937553,2025-02-27,9195.67
VTA_48730937,CLI_038266,2025-07-23,2082.7
VTA_04781884,CLI_683882,2026-02-23,1395.6
VTA_27673758,CLI_187275,2026-02-27,382.03
VTA_50685191,CLI_745474,2025-02-19,4531.81
VTA_86506193,CLI_537500,2025-12-23,1946.69
VTA_11104018,CLI_075891,2025-06-01,2380.49
VTA_29097539,CLI_290297,2025-11-18,2429.94
VTA_20144060,CLI_692377,2025-10-26,2195.26
VTA_09647673,CLI_553136,2025-06-11,3856.76
VTA_76331358,CLI_529222,2026-02-23,965.78
VTA_95657450,CLI_884366,2025-06-24,204.41
VTA_45881484,CLI_202624,2025-09-19,167.7
VTA_23116261,CLI_977902,2025-05-02,1532.77
VTA_13967057,CLI_037719,2025-10-17,312.1
VTA_10854710,CLI_624077,2026-02-25,1983.57
VTA_61715410,CLI_627345,2026-01-18,3105.94
VTA_63187451,CLI_166384,2025-07-23,4800.82
VTA_68983139,CLI_940223,2025-11-01,1663.47
VTA_58273952,CLI_151148,2026-02-16,1931.51
VTA_40109637,CLI_571086,2025-02-04,2150.72
VTA_15197675,CLI_433690,2025-04-10,519.82
VTA_74671195,CLI_913060,2026-02-08,1857.89
VTA_73018967,CLI_785490,2025-04-20,1725.63
VTA_33106354,CLI_183323,2025-06-15,4774.84
VTA_68294649,CLI_640394,2025-05-05,707.28
VTA_66981954,CLI_888052,2025-12-30,4642.16
VTA_49970769,CLI_505148,2025-04-04,2513.76
VTA_73587521,CLI_864591,2025-04-10,2082.62
VTA_09289118,CLI_433945,2025-05-14,2338.36
VTA_37217158,CLI_505148,2025-11-19,1403.91
VTA_59644019,CLI_287122,2025-09-24,206.29
VTA_99974745,CLI_152409,2025-12-29,619.19
VTA_15087117,CLI_443183,2025-07-24,4473.09
VTA_31723575,CLI_025555,2025-08-10,475.36
VTA_78709788,CLI_711663,2025-09-12,6230.75
VTA_57023631,CLI_435760,2025-10-17,1770.86
VTA_77986967,CLI_243928,2025-10-26,832.07
VTA_06610589,CLI_866438,2025-07-10,2985.1
VTA_45514289,CLI_992821,2025-03-04,897.68
VTA_90520999,CLI_970020,2025-08-20,3364.93
VTA_93476927,CLI_484034,2025-11-02,1265.83
VTA_50881339,CLI_799630,2025-04-15,1699.32
VTA_64652629,CLI_914751,2025-12-03,2194.06
VTA_52675931,CLI_187753,2025-05-06,1433.15
VTA_36855902,CLI_528536,2025-04-26,881.62
VTA_93414181,CLI_611015,2025-09-27,816.58
VTA_86827217,CLI_609545,2025-05-13,468.96
VTA_66567065,CLI_440227,2025-11-20,4747.38
VTA_82023330,CLI_144425,2025-12-07,570.82
VTA_19945452,CLI_448810,2026-02-25,1207.59
VTA_34006381,CLI_363448,2025-03-06,268.6
VTA_41414128,CLI_166384,2025-03-27,934.08
VTA_61756423,CLI_099843,2025-04-22,720.01
VTA_97128213,CLI_627345,2025-05-23,500.71
VTA_50707172,CLI_635933,2025-08-31,1431.2
VTA_84287299,CLI_115064,2025-06-13,3133.3
VTA_20085800,CLI_654146,2025-02-10,2884.66
VTA_59004082,CLI_228485,2026-01-26,715.76
VTA_75564173,CLI_194546,2025-06-28,823.82
VTA_08950714,CLI_732107,2025-03-29,555.09
VTA_78124396,CLI_501617,2025-08-02,5301.11
VTA_99656903,CLI_497034,2025-12-15,2953.44
VTA_11445928,CLI_484755,2025-06-19,223.76
VTA_57147752,CLI_016891,2025-06-06,5157.29
VTA_67804529,CLI_857729,2025-09-22,475.62
VTA_47060232,CLI_603975,2025-03-27,1920.57
VTA_10494454,CLI_009752,2025-01-29,638.42
VTA_44512886,CLI_032616,2025-11-03,121.12
VTA_68092192,CLI_933747,2025-09-27,861.74
VTA_97756740,CLI_484016,2025-02-11,942.54
VTA_69177856,CLI_021964,2025-08-22,860.61
VTA_34214559,CLI_007704,2025-02-21,334.26
VTA_22248720,CLI_572836,2025-07-05,181.76
VTA_77305129,CLI_228331,2025-08-27,1654.41
VTA_35974733,CLI_242635,2025-11-16,31.48
VTA_34713252,CLI_190187,2025-05-09,4260.87
VTA_77058278,CLI_389273,2025-07-08,3307.06
VTA_37252426,CLI_964638,2026-02-22,1726.88
VTA_28567377,CLI_608268,2025-09-08,2208.41
VTA_77471056,CLI_430915,2025-12-24,487.22
VTA_38587271,CLI_696801,2025-11-17,3328.97
VTA_32232868,CLI_846433,2025-07-11,1398.49
VTA_80395510,CLI_568431,2025-07-03,253.47
VTA_31825944,CLI_734062,2025-05-21,3353.05
VTA_03222441,CLI_181933,2025-08-22,1057.92
VTA_98511537,CLI_961652,2025-12-09,2664.46
VTA_10416341,CLI_838448,2025-01-26,5662.68
VTA_63903004,CLI_511387,2025-03-22,2415.78
VTA_52578293,CLI_074553,2025-06-15,333.05
VTA_84382045,CLI_892965,2025-08-25,352.22
VTA_77788121,CLI_128117,2025-05-01,1998.52
VTA_57315711,CLI_710029,2025-07-14,74.48
VTA_52300461,CLI_841297,2025-11-16,571.65
VTA_00513175,CLI_688423,2025-07-07,2281.16
VTA_44145774,CLI_987487,2025-01-30,1377.91
VTA_62444050,CLI_559379,2025-01-16,1522.58
VTA_87976069,CLI_133260,2025-11-02,2040.36
VTA_44208618,CLI_464427,2025-09-28,1012.32
VTA_65752775,CLI_134285,2025-07-05,1083.19
VTA_56160398,CLI_799630,2025-01-04,249.7
VTA_90635488,CLI_759864,2025-10-25,908.63
VTA_14605788,CLI_277446,2025-12-13,2005.04
VTA_47417032,CLI_036008,2025-05-21,201.0
VTA_75391825,CLI_759864,2025-03-31,1863.18
VTA_36977327,CLI_254977,2025-06-20,1270.84
VTA_49221548,CLI_115064,2025-09-05,448.96
VTA_92202277,CLI_571086,2025-09-04,519.05
VTA_78144321,CLI_572002,2025-12-05,957.88
VTA_02872192,CLI_904077,2025-12-01,1147.5
VTA_29143246,CLI_696801,2025-01-12,379.58
VTA_97513035,CLI_864591,2025-11-04,4056.84
VTA_09027032,CLI_023679,2025-05-18,2903.84
VTA_91682131,CLI_922885,2025-06-22,749.25
VTA_50702415,CLI_922885,2025-01-27,1155.68
VTA_67814480,CLI_724700,2025-11-15,529.85
VTA_82266586,CLI_412499,2025-08-21,745.81
VTA_11402611,CLI_277560,2026-02-01,308.43
VTA_88283912,CLI_581901,2025-10-11,3257.99
VTA_09734887,CLI_600518,2025-07-07,850.05
VTA_69040179,CLI_788865,2025-06-26,1093.62
VTA_17671255,CLI_833709,2025-03-28,2118.04
VTA_93514340,CLI_534280,2025-11-26,1396.61
VTA_54224560,CLI_930663,2025-12-18,813.68
VTA_07963476,CLI_175686,2025-11-12,3807.0
VTA_78025780,CLI_568682,2025-06-15,30.12
VTA_75934812,CLI_670645,2025-06-22,4104.94
VTA_61527627,CLI_581901,2025-03-23,2193.0
VTA_60946313,CLI_412499,2025-12-09,3103.16
VTA_90106905,CLI_083708,2025-11-28,3849.44
VTA_37973231,CLI_526357,2025-11-16,916.38
VTA_05330456,CLI_893415,2025-08-22,2863.39
VTA_39442903,CLI_191505,2025-08-05,4583.75
VTA_22136723,CLI_420293,2025-12-12,1028.43
VTA_87385160,CLI_679448,2025-04-20,936.8
VTA_57952466,CLI_228485,2026-01-13,2220.51
VTA_31409212,CLI_816859,2026-01-13,752.22
VTA_47662595,CLI_508835,2025-06-30,8711.47
VTA_73231388,CLI_644832,2025-11-23,901.47
VTA_02603870,CLI_534280,2025-08-02,285.98
VTA_43692418,CLI_166816,2025-12-16,1218.22
VTA_45848888,CLI_857469,2025-11-30,3031.11
VTA_27104873,CLI_126851,2025-08-01,3825.86
VTA_96532436,CLI_913089,2025-06-06,817.66
VTA_38517097,CLI_204190,2025-11-30,784.51
VTA_79832459,CLI_505148,2025-07-05,458.09
VTA_45152184,CLI_450811,2025-07-05,2083.08
VTA_28780763,CLI_710783,2025-07-30,1569.2
VTA_28595633,CLI_183665,2025-12-05,2094.21
VTA_73386379,CLI_893665,2025-04-22,3017.64
VTA_74152907,CLI_848773,2025-12-08,2821.51
VTA_62296385,CLI_511387,2025-08-15,5497.31
VTA_59321014,CLI_182697,2025-01-29,3418.23
VTA_15382293,CLI_210570,2025-07-05,445.59
VTA_12579278,CLI_172018,2025-09-22,147.32
VTA_62100857,CLI_361546,2025-12-27,445.07
VTA_94761848,CLI_132831,2025-01-07,1161.03
VTA_19544881,CLI_878394,2025-12-08,3484.81
VTA_02971721,CLI_481266,2025-12-15,2830.31
VTA_00291429,CLI_280528,2025-07-04,5814.96
VTA_34519502,CLI_666750,2025-08-04,818.62
VTA_54967667,CLI_733092,2025-07-18,535.2
VTA_44464774,CLI_007184,2025-06-09,1853.06
VTA_08849889,CLI_009752,2026-02-06,1086.6
VTA_12740503,CLI_982498,2025-01-13,5668.22
VTA_17991665,CLI_635933,2025-05-10,5680.75
VTA_35364163,CLI_416636,2025-05-17,1802.35
VTA_02150298,CLI_712861,2025-06-02,37.2
VTA_34574484,CLI_065766,2025-01-23,2406.77
VTA_56269777,CLI_004343,2025-06-11,421.76
VTA_55912500,CLI_075891,2025-03-04,1783.77
VTA_99260140,CLI_398196,2025-12-17,580.16
VTA_46569677,CLI_670770,2025-07-06,2633.67
VTA_54304922,CLI_603975,2025-03-09,4107.28
VTA_51043914,CLI_845478,2025-12-10,319.95
VTA_88340759,CLI_999957,2025-12-15,5532.23
VTA_68719284,CLI_940223,2025-07-14,3342.31
VTA_34185616,CLI_620345,2025-08-20,420.29
VTA_90245234,CLI_498042,2025-01-12,1507.78
VTA_48831320,CLI_202262,2025-12-29,6062.35
VTA_53487446,CLI_923876,2025-12-21,1241.88
VTA_04129019,CLI_866036,2025-07-22,2117.26
VTA_37154685,CLI_229827,2025-06-25,59.22
VTA_75695790,CLI_753931,2025-03-31,830.0
VTA_34539386,CLI_271747,2025-07-14,920.13
VTA_20538376,CLI_151148,2025-01-15,1624.87
VTA_76251748,CLI_893415,2025-09-13,2663.61
VTA_89516644,CLI_670770,2025-12-14,2267.01
VTA_45115894,CLI_862058,2025-08-02,1282.11
VTA_28126921,CLI_993521,2025-07-29,1570.45
VTA_80369408,CLI_654146,2025-04-16,1347.05
VTA_10006418,CLI_981351,2025-12-12,1006.95
VTA_44361263,CLI_650875,2025-08-17,768.51
VTA_54159210,CLI_697739,2025-11-03,1577.53
VTA_79711569,CLI_799789,2025-07-19,3342.35
VTA_87356762,CLI_857469,2025-11-21,2308.88
VTA_77381160,CLI_258896,2025-12-22,3102.05
VTA_32794795,CLI_098998,2025-12-15,5960.94
VTA_99560501,CLI_467172,2026-01-21,325.71
VTA_86140349,CLI_992821,2025-01-20,621.42
VTA_41859427,CLI_926170,2026-01-18,614.56
VTA_32077908,CLI_951097,2025-05-04,2648.39
VTA_56357001,CLI_518471,2025-07-05,390.55
VTA_34726262,CLI_693640,2026-01-30,4073.74
VTA_58182332,CLI_866438,2025-04-16,3834.76
VTA_71445257,CLI_610316,2025-12-24,1344.95
VTA_64975476,CLI_200154,2025-09-17,435.4
VTA_23414958,CLI_988569,2025-04-16,5254.28
VTA_95588947,CLI_713965,2025-09-14,1985.9
VTA_75305825,CLI_643312,2025-09-08,33.16
VTA_90498582,CLI_571086,2025-04-02,3210.61
VTA_24293322,CLI_809537,2026-01-05,4297.77
VTA_56748455,CLI_643888,2025-11-15,843.23
VTA_71396595,CLI_443183,2025-09-23,4531.5
VTA_27720299,CLI_446511,2025-07-14,1655.8
VTA_75002055,CLI_493013,2025-12-06,720.78
VTA_68555272,CLI_754448,2025-05-29,1016.74
VTA_01141572,CLI_447690,2025-11-17,431.36
VTA_38528313,CLI_957508,2025-11-19,1353.1
VTA_43694254,CLI_299984,2025-06-26,2774.18
VTA_49987513,CLI_963526,2025-07-06,124.24
VTA_49335901,CLI_951097,2025-08-02,2090.56
VTA_49831884,CLI_534280,2025-03-06,1871.39
VTA_23142640,CLI_604368,2025-11-19,1146.25
VTA_81210016,CLI_187275,2025-02-21,3370.5
VTA_13093071,CLI_364630,2025-06-10,8920.54
VTA_10884669,CLI_692377,2025-04-15,2022.91
VTA_22313879,CLI_788865,2025-06-01,375.1
VTA_43867277,CLI_932869,2025-11-20,5363.12
VTA_03528476,CLI_490060,2025-07-06,2825.52
VTA_50644693,CLI_067117,2025-03-16,781.11
VTA_07103939,CLI_110634,2025-09-28,2636.16
VTA_60424748,CLI_676284,2025-08-03,2526.73
VTA_45255203,CLI_492207,2025-07-30,2670.72
VTA_15735159,CLI_158306,2025-10-09,2098.3
VTA_36925497,CLI_367614,2026-01-17,3065.44
VTA_82363812,CLI_845478,2025-02-17,3854.39
VTA_11541490,CLI_762453,2025-10-31,656.18
VTA_51618107,CLI_383155,2025-10-15,420.42
VTA_01219133,CLI_357074,2025-03-20,155.2
VTA_00112801,CLI_711762,2025-11-26,4094.12
VTA_17182512,CLI_593788,2025-02-24,1148.01
VTA_88230156,CLI_893665,2025-11-21,587.28
VTA_39468134,CLI_593788,2025-05-31,649.73
VTA_12668425,CLI_623991,2025-12-31,54.98
VTA_26786589,CLI_768066,2026-01-16,1809.83
VTA_31629273,CLI_785244,2025-11-29,509.89
VTA_30019332,CLI_916768,2025-04-07,106.53
VTA_10515345,CLI_261619,2025-12-05,893.37
VTA_77359814,CLI_059686,2025-09-05,878.86
VTA_55769804,CLI_367614,2025-12-04,2062.29
VTA_49856306,CLI_007184,2025-11-14,990.32
VTA_61112535,CLI_740649,2025-06-27,1975.55
VTA_54519122,CLI_857469,2026-01-28,1555.87
VTA_74190625,CLI_547461,2026-01-14,5358.38
VTA_14314950,CLI_785490,2025-09-27,1491.15
VTA_00700872,CLI_186019,2025-07-14,242.6
VTA_85300503,CLI_936678,2025-11-07,1617.69
VTA_60604236,CLI_148235,2025-11-19,761.35
VTA_80833657,CLI_249728,2025-08-27,55.06
VTA_69251669,CLI_023642,2025-01-09,3036.28
VTA_23220024,CLI_744906,2025-08-06,2444.99
VTA_14129817,CLI_724639,2025-07-12,3743.39
VTA_17506640,CLI_368940,2025-03-28,438.51
VTA_91120246,CLI_754448,2025-10-19,3415.13
VTA_26719307,CLI_456421,2025-07-18,1931.08
VTA_31128876,CLI_528536,2025-04-06,2491.28
VTA_41585914,CLI_913060,2025-08-06,578.92
VTA_70536686,CLI_932869,2025-08-18,1385.52
VTA_38246717,CLI_955628,2025-04-15,350.41
VTA_02885528,CLI_513251,2025-07-22,1090.26
VTA_13385863,CLI_497105,2025-07-26,4908.79
VTA_31559872,CLI_427905,2025-10-20,325.69
VTA_74933702,CLI_720285,2025-04-04,989.62
VTA_68075036,CLI_252471,2026-02-09,3069.55
VTA_29294142,CLI_266084,2025-04-24,5468.05
VTA_07266087,CLI_754448,2025-06-28,222.08
VTA_93538620,CLI_705532,2025-03-12,4651.48
VTA_64908948,CLI_571086,2025-10-06,3061.03
VTA_85613529,CLI_576211,2025-06-14,1389.83
VTA_27819486,CLI_857729,2025-10-08,1157.73
VTA_56685602,CLI_511387,2025-08-10,1389.11
VTA_11925177,CLI_833709,2025-10-28,1617.18
VTA_10427609,CLI_575538,2025-12-20,431.78
VTA_10687475,CLI_947198,2025-08-08,626.12
VTA_15903200,CLI_007283,2025-12-09,2264.59
VTA_47250876,CLI_503702,2026-01-14,3181.63
VTA_86629669,CLI_894547,2025-11-21,3407.94
VTA_33720128,CLI_255483,2025-05-06,2084.14
VTA_13943447,CLI_907571,2025-08-16,3390.96
VTA_52472544,CLI_035304,2026-02-11,1140.22
